name,locations
gabite,sinnoh-victory-road-inside-exit
gabite,haina-desert-area
munchlax,alola-route-1-south
riolu,iron-island-b2f-left
riolu,challengers-cave-b1f
riolu,challengers-cave-b2f
riolu,floccesy-ranch-inner
riolu,kalos-route-22-area
riolu,poni-grove-area
lucario,tower-of-mastery-area
lucario,poni-grove-area
hippopotas,ruin-maniac-cave-0-9-different-unown-caught
hippopotas,ruin-maniac-cave-10-25-different-unown-caught
hippopotas,maniac-tunnel-26-plus-different-unown-caught
hippopotas,kalos-route-9-area
gloom,sinnoh-route-224-area
gloom,sinnoh-route-229-area
gloom,sinnoh-sea-route-230-area
gloom,johto-route-47-area
gloom,kanto-route-12-area
gloom,johto-route-48-area
gloom,kanto-route-5-area
gloom,kanto-route-13-area
gloom,kanto-route-14-area
gloom,kanto-route-15-area
gloom,kanto-route-24-area
gloom,cerulean-cave-1f
gloom,cerulean-cave-2f
gloom,hoenn-route-121-area
gloom,hoenn-route-123-area
gloom,hoenn-safari-zone-nwmach-bike-area
gloom,hoenn-safari-zone-neacro-bike-area
gloom,hoenn-safari-zone-sw
gloom,hoenn-safari-zone-se
gloom,berry-forest-area
gloom,cape-brink-area
gloom,bond-bridge-area
gloom,water-path-area
gloom,johto-safari-zone-zone-marshland
hippowdon,sinnoh-route-228-area
hippowdon,ultra-space-wilds-cave
skorupi,reversal-mountain-unknown-area-48
skorupi,reversal-mountain-unknown-area-49
skorupi,reversal-mountain-unknown-area-50
skorupi,reversal-mountain-unknown-area-51
skorupi,reversal-mountain-unknown-area-52
skorupi,reversal-mountain-unknown-area-53
skorupi,reversal-mountain-unknown-area-54
skorupi,reversal-mountain-unknown-area-55
skorupi,reversal-mountain-unknown-area-56
skorupi,reversal-mountain-unknown-area-57
skorupi,reversal-mountain-unknown-area-58
skorupi,reversal-mountain-unknown-area-59
skorupi,reversal-mountain-unknown-area-60
skorupi,kalos-route-14-area
skorupi,kalos-route-15-area
skorupi,kalos-route-16-area
drapion,kalos-route-19-area
drapion,ultra-space-wilds-crag
croagunk,sinnoh-route-212-east-towards-pastoria-city
croagunk,icirrus-city-area
croagunk,unova-route-8-area
croagunk,moor-of-icirrus-area
croagunk,kalos-route-7-area
toxicroak,pinwheel-forest-outside
carnivine,ilex-forest-area
carnivine,viridian-forest-area
carnivine,unova-route-18-area
carnivine,kalos-route-14-area
carnivine,kalos-route-19-area
finneon,canalave-city-area
finneon,valley-windworks-area
finneon,fuego-ironworks-area
finneon,iron-island-area
finneon,sinnoh-route-205-south-towards-floaroma-town
finneon,sinnoh-route-218-area
finneon,sinnoh-route-219-area
finneon,sinnoh-route-221-area
finneon,sinnoh-sea-route-220-area
finneon,p2-laboratory-area
finneon,unova-route-4-area
finneon,unova-route-18-area
finneon,unova-route-17-area
finneon,virbank-city-area
finneon,virbank-complex-outer
finneon,alola-route-1-hauoli-outskirts
finneon,alola-route-7-area
finneon,alola-route-14-area
finneon,alola-route-15-main
finneon,brooklet-hill-totems-den
finneon,hano-beach-area
finneon,hauoli-city-beachfront
finneon,kalae-bay-area
finneon,melemele-sea-area
finneon,secluded-shore-area
lumineon,canalave-city-area
lumineon,valley-windworks-area
lumineon,fuego-ironworks-area
lumineon,iron-island-area
lumineon,sinnoh-route-205-south-towards-floaroma-town
lumineon,sinnoh-route-218-area
lumineon,sinnoh-route-219-area
lumineon,sinnoh-route-221-area
lumineon,sinnoh-sea-route-220-area
lumineon,p2-laboratory-area
lumineon,unova-route-4-area
lumineon,unova-route-18-area
lumineon,unova-route-17-area
lumineon,virbank-city-area
lumineon,virbank-complex-outer
lumineon,alola-route-15-main
lumineon,ancient-poni-path-area
lumineon,poni-breaker-coast-area
lumineon,poni-wilds-area
mantyke,sunyshore-city-area
mantyke,sinnoh-sea-route-223-area
mantyke,undella-bay-area
mantyke,undella-town-area
mantyke,unova-route-21-area
mantyke,shalour-city-area
mantyke,kalos-route-12-area
mantyke,azure-bay-area
mantyke,hauoli-city-beachfront
mantyke,kalae-bay-area
mantyke,melemele-sea-area
snover,mt-coronet-exterior-snowfall
snover,mt-coronet-exterior-blizzard
snover,lake-acuity-area
snover,acuity-lakefront-area
snover,sinnoh-route-216-area
snover,sinnoh-route-217-area
snover,kalos-route-17-area
abomasnow,mt-coronet-exterior-snowfall
abomasnow,mt-coronet-exterior-blizzard
abomasnow,kalos-route-17-area
abomasnow,ultra-space-wilds-cave
magnezone,p2-laboratory-area
lickilicky,unova-route-2-area
tangrowth,giant-chasm-outside
tangrowth,unova-route-13-area
togekiss,poni-gauntlet-area
yanmega,pinwheel-forest-outside
yanmega,unova-route-3-area
yanmega,ultra-space-wilds-cliff
paras,ilex-forest-area
paras,mt-moon-1f
paras,mt-moon-2f
paras,mt-moon-b1f
paras,mt-moon-b2f
paras,kanto-safari-zone-middle
paras,kanto-safari-zone-area-1-east
paras,kanto-safari-zone-area-2-north
paras,johto-safari-zone-zone-swamp
paras,alola-route-11-area
paras,brooklet-hill-north
paras,brooklet-hill-south
paras,lush-jungle-north
paras,lush-jungle-south
paras,lush-jungle-west
gliscor,unova-route-11-area
gliscor,unova-route-15-area
gliscor,unova-route-23-area
mamoswine,giant-chasm-forest
mamoswine,giant-chasm-forest-cave
rotom,old-chateau-2f-left-room
rotom,poni-gauntlet-area
parasect,mt-silver-2f
parasect,cerulean-cave-1f
parasect,cerulean-cave-2f
parasect,cerulean-cave-b1f
parasect,kanto-safari-zone-middle
parasect,kanto-safari-zone-area-1-east
parasect,alola-route-11-area
uxie,nacrene-city-west-gate
uxie,lake-acuity-cavern
uxie,ultra-space-wilds-waterfall
uxie,nameless-cavern-area
uxie,ultra-space-ultra-space-wilds-water
mesprit,celestial-tower-5f
mesprit,roaming-sinnoh-area
mesprit,ultra-space-wilds-waterfall
mesprit,nameless-cavern-area
mesprit,ultra-space-ultra-space-wilds-water
azelf,unova-route-23-area
azelf,lake-valor-cavern
azelf,sinjoh-ruins-area
azelf,ultra-space-wilds-waterfall
azelf,nameless-cavern-area
azelf,ultra-space-ultra-space-wilds-water
dialga,spear-pillar-area
dialga,sinjoh-ruins-area
dialga,ultra-space-wilds-crag
dialga,soaring-in-the-sky-area
dialga,ultra-space-ultra-space-wilds-rocky
palkia,spear-pillar-area
palkia,ultra-space-wilds-cave
palkia,soaring-in-the-sky-area
palkia,ultra-space-ultra-space-wilds-cave
heatran,stark-mountain-heatran-chamber
heatran,ultra-space-wilds-cave
heatran,reversal-mountain-b1f
heatran,scorched-slab-b3f
heatran,ultra-space-ultra-space-wilds-cave
regigigas,snowpoint-temple-b5f
regigigas,island-cave-area
regigigas,ultra-space-wilds-cave
regigigas,twist-mountain-b4f
regigigas,ultra-space-ultra-space-wilds-cave
giratina-altered,sinjoh-ruins-area
giratina-altered,ultra-space-wilds-cave
giratina-altered,soaring-in-the-sky-area
giratina-altered,ultra-space-ultra-space-wilds-cave
cresselia,marvelous-bridge-area
cresselia,roaming-sinnoh-area
cresselia,ultra-space-wilds-cliff
cresselia,crescent-isle-area
cresselia,ultra-space-ultra-space-wilds-cliff
venonat,sinnoh-route-229-area
venonat,ilex-forest-area
venonat,national-park-area
venonat,johto-route-43-area
venonat,lake-of-rage-area
venonat,kanto-route-12-area
venonat,kanto-route-9-area
venonat,kanto-route-10-area
venonat,kanto-route-13-area
venonat,kanto-route-14-area
venonat,kanto-route-15-area
venonat,kanto-route-24-area
venonat,kanto-route-25-area
venonat,kanto-safari-zone-middle
venonat,kanto-safari-zone-area-3-west
venonat,berry-forest-area
venonat,bond-bridge-area
darkrai,newmoon-island-area
shaymin-land,flower-paradise-area
arceus-normal,sinnoh-hall-of-origin-1-area
victini,liberty-garden-lighthouse-basement
snivy,hoenn-route-101-area
snivy,aspertia-city-area
snivy,nuvema-town-area
serperior,exeggutor-island-area
tepig,hoenn-route-101-area
tepig,aspertia-city-area
tepig,nuvema-town-area
venomoth,sinnoh-route-229-area
venomoth,johto-route-43-area
venomoth,kanto-route-9-area
venomoth,kanto-route-10-area
venomoth,kanto-route-13-area
venomoth,kanto-route-14-area
venomoth,kanto-route-15-area
venomoth,kanto-route-24-area
venomoth,kanto-route-25-area
venomoth,cerulean-cave-1f
venomoth,cerulean-cave-2f
venomoth,kanto-victory-road-2-3f
venomoth,kanto-safari-zone-area-2-north
venomoth,kanto-safari-zone-area-3-west
venomoth,berry-forest-area
venomoth,dreamyard-area
charmander,pallet-town-area
charmander,kanto-route-24-area
charmander,lumiose-city-area
charmander,alola-route-3-main
emboar,ancient-poni-path-area
oshawott,hoenn-route-101-area
oshawott,aspertia-city-area
oshawott,nuvema-town-area
samurott,poni-wilds-area
patrat,dreamyard-area
patrat,unova-route-1-area
patrat,unova-route-2-area
patrat,unova-route-3-area
patrat,floccesy-ranch-inner
patrat,virbank-complex-outer
patrat,virbank-complex-inner
patrat,unova-route-19-area
patrat,unova-route-20-area
watchog,dreamyard-area
watchog,dreamyard-b1f
watchog,p2-laboratory-area
watchog,unova-route-1-area
watchog,unova-route-2-area
watchog,unova-route-3-area
watchog,unova-route-7-area
watchog,unova-route-15-area
watchog,unova-route-18-area
watchog,kalos-route-15-area
lillipup,unova-route-1-area
lillipup,unova-route-2-area
lillipup,unova-route-3-area
lillipup,floccesy-ranch-inner
lillipup,alola-route-4-area
lillipup,alola-route-5-area
lillipup,alola-route-6-north
lillipup,alola-route-6-south
lillipup,brooklet-hill-north
lillipup,paniola-ranch-area
herdier,cold-storage-area
herdier,p2-laboratory-area
herdier,unova-route-1-area
herdier,unova-route-2-area
herdier,unova-route-3-area
herdier,unova-route-10-area
herdier,unova-route-10-victory-road-gate
stoutland,cold-storage-area
stoutland,p2-laboratory-area
stoutland,unova-route-1-area
stoutland,unova-route-2-area
stoutland,unova-route-3-area
stoutland,unova-route-10-area
stoutland,unova-route-10-victory-road-gate
purrloin,dreamyard-area
purrloin,unova-route-2-area
purrloin,unova-route-3-area
purrloin,unova-route-19-area
purrloin,unova-route-20-area
diglett,sinnoh-route-228-area
diglett,vermilion-city-area
diglett,johto-route-48-area
diglett,digletts-cave-area
liepard,dreamyard-area
liepard,dreamyard-b1f
liepard,unova-route-2-area
liepard,unova-route-5-area
liepard,unova-route-9-area
liepard,unova-route-16-area
liepard,kalos-route-15-area
pansage,dreamyard-area
pansage,pinwheel-forest-inside
pansage,lostlorn-forest-area
pansage,santalune-forest-area
pansear,dreamyard-area
pansear,pinwheel-forest-inside
pansear,lostlorn-forest-area
pansear,santalune-forest-area
panpour,dreamyard-area
panpour,pinwheel-forest-inside
panpour,lostlorn-forest-area
panpour,santalune-forest-area
munna,dreamyard-area
munna,dreamyard-b1f
musharna,dreamyard-area
musharna,dreamyard-b1f
pidove,pinwheel-forest-outside
pidove,pinwheel-forest-inside
pidove,unova-route-3-area
pidove,castelia-city-area
pidove,floccesy-ranch-inner
pidove,virbank-complex-outer
pidove,unova-route-20-area
dugtrio,sinnoh-route-228-area
dugtrio,digletts-cave-area
dugtrio,kalos-route-13-area
dugtrio,lush-jungle-east-cave
tranquill,pinwheel-forest-inside
tranquill,dragonspiral-tower-entrance
tranquill,dragonspiral-tower-outside
tranquill,unova-route-3-area
tranquill,unova-route-6-area
tranquill,unova-route-7-area
tranquill,unova-route-12-area
tranquill,lostlorn-forest-area
tranquill,unova-victory-road-2-unknown-area-73
tranquill,unova-victory-road-2-unknown-area-79
unfezant,dragonspiral-tower-entrance
unfezant,dragonspiral-tower-outside
unfezant,unova-route-3-area
unfezant,unova-route-6-area
unfezant,unova-route-7-area
unfezant,unova-route-12-area
unfezant,lostlorn-forest-area
unfezant,unova-victory-road-2-unknown-area-73
unfezant,unova-victory-road-2-unknown-area-79
blitzle,unova-route-3-area
zebstrika,unova-route-3-area
zebstrika,unova-route-7-area
roggenrola,wellspring-cave-area
roggenrola,relic-passage-castelia-sewers-entrance
roggenrola,reflection-cave-unknown-area-305
roggenrola,reflection-cave-unknown-area-306
roggenrola,reflection-cave-unknown-area-307
roggenrola,reflection-cave-unknown-area-308
roggenrola,ten-carat-hill-farthest-hollow
roggenrola,ten-carat-hill-inside
boldore,chargestone-cave-1f
boldore,chargestone-cave-b1f
boldore,chargestone-cave-b2f
boldore,twist-mountain-b1f-3f
boldore,unova-victory-road-unknown-area-53
boldore,unova-victory-road-unknown-area-54
boldore,unova-victory-road-unknown-area-55
boldore,unova-victory-road-4f-middle-room
boldore,unova-victory-road-unknown-area-57
boldore,unova-victory-road-1f-unknown-room
boldore,unova-victory-road-unknown-area-59
boldore,unova-victory-road-unknown-area-60
boldore,unova-victory-road-unknown-area-61
boldore,unova-victory-road-unknown-area-62
boldore,unova-victory-road-unknown-area-63
boldore,unova-victory-road-unknown-area-64
boldore,unova-victory-road-unknown-area-65
boldore,unova-victory-road-unknown-area-66
boldore,trial-chamber-area
boldore,giant-chasm-area
boldore,giant-chasm-forest-cave
boldore,wellspring-cave-area
boldore,mistralton-cave-area
boldore,guidance-chamber-area
boldore,challengers-cave-1f
boldore,challengers-cave-b1f
boldore,challengers-cave-b2f
boldore,unova-victory-road-7f
boldore,unova-victory-road-2-unknown-area-74
boldore,unova-victory-road-2-unknown-area-75
boldore,reversal-mountain-unknown-area-49
boldore,reversal-mountain-unknown-area-50
boldore,reversal-mountain-unknown-area-51
boldore,reversal-mountain-unknown-area-52
boldore,reversal-mountain-unknown-area-53
boldore,reversal-mountain-unknown-area-54
boldore,reversal-mountain-unknown-area-55
boldore,reversal-mountain-unknown-area-56
boldore,reversal-mountain-unknown-area-57
boldore,reversal-mountain-unknown-area-58
boldore,reversal-mountain-unknown-area-59
boldore,reversal-mountain-unknown-area-60
boldore,relic-passage-relic-castle-entrance
boldore,relic-passage-pwt-entrance
boldore,clay-tunnel-area
boldore,underground-ruins-area
boldore,rocky-mountain-room-area
boldore,glacier-room-area
boldore,iron-room-area
boldore,seaside-cave-1f
boldore,seaside-cave-b1f
boldore,vast-poni-canyon-inside
boldore,vast-poni-canyon-northwest
boldore,vast-poni-canyon-outside
woobat,twist-mountain-b1f-3f
woobat,unova-victory-road-unknown-area-53
woobat,unova-victory-road-unknown-area-54
woobat,unova-victory-road-unknown-area-55
woobat,unova-victory-road-4f-middle-room
woobat,unova-victory-road-unknown-area-57
woobat,unova-victory-road-1f-unknown-room
woobat,unova-victory-road-unknown-area-59
woobat,unova-victory-road-unknown-area-60
woobat,unova-victory-road-unknown-area-61
woobat,unova-victory-road-unknown-area-62
woobat,unova-victory-road-unknown-area-63
woobat,unova-victory-road-unknown-area-64
woobat,unova-victory-road-unknown-area-65
woobat,unova-victory-road-unknown-area-66
woobat,trial-chamber-area
woobat,wellspring-cave-area
woobat,mistralton-cave-area
woobat,guidance-chamber-area
woobat,challengers-cave-1f
woobat,challengers-cave-b1f
woobat,challengers-cave-b2f
woobat,reversal-mountain-unknown-area-49
woobat,reversal-mountain-unknown-area-50
woobat,reversal-mountain-unknown-area-51
woobat,reversal-mountain-unknown-area-52
woobat,reversal-mountain-unknown-area-53
woobat,reversal-mountain-unknown-area-54
woobat,reversal-mountain-unknown-area-55
woobat,reversal-mountain-unknown-area-56
woobat,reversal-mountain-unknown-area-57
woobat,reversal-mountain-unknown-area-58
woobat,reversal-mountain-unknown-area-59
woobat,reversal-mountain-unknown-area-60
woobat,relic-passage-castelia-sewers-entrance
woobat,relic-passage-relic-castle-entrance
woobat,relic-passage-pwt-entrance
woobat,clay-tunnel-area
woobat,underground-ruins-area
woobat,rocky-mountain-room-area
woobat,glacier-room-area
woobat,iron-room-area
woobat,seaside-cave-1f
woobat,seaside-cave-b1f
drilbur,chargestone-cave-1f
drilbur,chargestone-cave-b1f
drilbur,chargestone-cave-b2f
drilbur,twist-mountain-b1f-3f
drilbur,wellspring-cave-area
drilbur,mistralton-cave-area
drilbur,guidance-chamber-area
drilbur,relic-passage-castelia-sewers-entrance
drilbur,relic-passage-relic-castle-entrance
drilbur,relic-passage-pwt-entrance
meowth,johto-route-35-area
meowth,johto-route-38-area
meowth,johto-route-39-area
meowth,kanto-route-5-area
meowth,kanto-route-6-area
meowth,kanto-route-7-area
meowth,kanto-route-8-area
meowth,kanto-route-11-area
meowth,kindle-road-area
meowth,treasure-beach-area
meowth,cape-brink-area
meowth,bond-bridge-area
meowth,five-isle-meadow-area
meowth,water-path-area
meowth,ruin-valley-area
meowth,canyon-entrance-area
meowth,sevault-canyon-area
excadrill,twist-mountain-b1f-3f
excadrill,unova-victory-road-unknown-area-53
excadrill,unova-victory-road-unknown-area-54
excadrill,unova-victory-road-unknown-area-55
excadrill,unova-victory-road-4f-middle-room
excadrill,unova-victory-road-unknown-area-57
excadrill,unova-victory-road-1f-unknown-room
excadrill,unova-victory-road-unknown-area-59
excadrill,unova-victory-road-unknown-area-60
excadrill,unova-victory-road-unknown-area-61
excadrill,unova-victory-road-unknown-area-62
excadrill,unova-victory-road-unknown-area-63
excadrill,unova-victory-road-unknown-area-64
excadrill,unova-victory-road-unknown-area-65
excadrill,unova-victory-road-unknown-area-66
excadrill,trial-chamber-area
excadrill,giant-chasm-area
excadrill,giant-chasm-forest-cave
excadrill,wellspring-cave-area
excadrill,challengers-cave-1f
excadrill,challengers-cave-b1f
excadrill,challengers-cave-b2f
excadrill,unova-victory-road-7f
excadrill,unova-victory-road-2-unknown-area-74
excadrill,unova-victory-road-2-unknown-area-75
excadrill,unova-victory-road-2-unknown-area-77
excadrill,unova-victory-road-2-unknown-area-80
excadrill,reversal-mountain-unknown-area-49
excadrill,reversal-mountain-unknown-area-50
excadrill,reversal-mountain-unknown-area-51
excadrill,reversal-mountain-unknown-area-52
excadrill,reversal-mountain-unknown-area-53
excadrill,reversal-mountain-unknown-area-54
excadrill,reversal-mountain-unknown-area-55
excadrill,reversal-mountain-unknown-area-56
excadrill,reversal-mountain-unknown-area-57
excadrill,reversal-mountain-unknown-area-58
excadrill,reversal-mountain-unknown-area-59
excadrill,reversal-mountain-unknown-area-60
excadrill,clay-tunnel-area
excadrill,underground-ruins-area
excadrill,rocky-mountain-room-area
excadrill,glacier-room-area
excadrill,iron-room-area
excadrill,seaside-cave-1f
excadrill,seaside-cave-b1f
audino,dreamyard-area
audino,pinwheel-forest-outside
audino,pinwheel-forest-inside
audino,cold-storage-area
audino,dragonspiral-tower-entrance
audino,dragonspiral-tower-outside
audino,giant-chasm-outside
audino,giant-chasm-forest
audino,giant-chasm-forest-cave
audino,p2-laboratory-area
audino,village-bridge-area
audino,unova-route-1-area
audino,unova-route-2-area
audino,unova-route-3-area
audino,unova-route-5-area
audino,unova-route-6-area
audino,unova-route-7-area
audino,unova-route-9-area
audino,unova-route-10-area
audino,unova-route-10-victory-road-gate
audino,unova-route-11-area
audino,unova-route-12-area
audino,unova-route-13-area
audino,unova-route-14-area
audino,abundant-shrine-area
audino,unova-route-15-area
audino,unova-route-16-area
audino,lostlorn-forest-area
audino,unova-route-18-area
audino,castelia-city-area
audino,unova-victory-road-2-unknown-area-72
audino,unova-victory-road-2-unknown-area-73
audino,unova-victory-road-2-unknown-area-76
audino,unova-victory-road-2-unknown-area-79
audino,floccesy-ranch-inner
audino,virbank-complex-outer
audino,virbank-complex-inner
audino,reversal-mountain-unknown-area-48
audino,nature-sanctuary-area
audino,unova-route-20-area
audino,unova-route-22-area
audino,unova-route-23-area
audino,ultra-space-wilds-crag
timburr,pinwheel-forest-outside
timburr,cold-storage-area
timburr,relic-passage-castelia-sewers-entrance
